evidence_id,run,source_file,round_number,agent_id,agent_group,institution_choice,kind,action,contribution,reputation,shock_occurred,proposal_round,source_path,text,text_length
RB-05-A21-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,21,developed,SI,belief_strategy,institution_choice=SI,6529794.0,5.0,1,1,rounds[5].agents[21].belief_state.institutional_strategy,Most contributors follow the SI strategy.,41
RB-05-A21-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,21,developed,SI,belief_observations,institution_choice=SI,6529794.0,5.0,1,1,rounds[5].agents[21].belief_state.observations,"High contributions from peers 2, 6 and 25.",42
RB-05-A22-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,22,developed,SI,institution,institution_choice=SI,30830.0,5.0,1,1,rounds[5].agents[22].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-05-A22-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,22,developed,SI,contribution,contribution=30830.0,30830.0,5.0,1,1,rounds[5].agents[22].contribution_reasoning,Maintaining consistency with previous contributions to maximize cumulative payoff.,82
RB-05-A22-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,22,developed,SI,punishment,assigned_punish_total=5.0,30830.0,5.0,1,1,rounds[5].agents[22].punishment_reasoning,Focused on punishing free-riders and rewarding high contributors while considering internal beliefs and peer data from previous rounds.,135
RB-05-A22-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,22,developed,SI,deanonymized_punishment,assigned_punish_total=5.0,30830.0,5.0,1,1,rounds[5].agents[22].deanonymized_punishment_reasoning,Focused on punishing free-riders and rewarding high contributors while considering internal beliefs and peer data from previous rounds.,135
RB-05-A22-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,22,developed,SI,belief_strategy,institution_choice=SI,30830.0,5.0,1,1,rounds[5].agents[22].belief_state.institutional_strategy,Most contributors follow the SI strategy.,41
RB-05-A22-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,22,developed,SI,belief_observations,institution_choice=SI,30830.0,5.0,1,1,rounds[5].agents[22].belief_state.observations,"High contributions from peers 21 and 25, while others contribute little or nothing.",83
RB-05-A23-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,23,developed,SI,institution,institution_choice=SI,391596.0,1.36,1,1,rounds[5].agents[23].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-05-A23-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,23,developed,SI,contribution,contribution=391596.0,391596.0,1.36,1,1,rounds[5].agents[23].contribution_reasoning,"Funding Stage 2 directly from wealth, no free endowment.",56
RB-05-A23-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,23,developed,SI,punishment,assigned_punish_total=500.0,391596.0,1.36,1,1,rounds[5].agents[23].punishment_reasoning,Focused on punishing free-riders (below group average) while rewarding generous contributors.,93
RB-05-A23-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,23,developed,SI,deanonymized_punishment,assigned_punish_total=500.0,391596.0,1.36,1,1,rounds[5].agents[23].deanonymized_punishment_reasoning,Focused on punishing free-riders (below group average) while rewarding generous contributors.,93
RB-05-A23-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,23,developed,SI,belief_strategy,institution_choice=SI,391596.0,1.36,1,1,rounds[5].agents[23].belief_state.institutional_strategy,"Most peers follow SI, except SFI defectors.",43
RB-05-A23-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,23,developed,SI,belief_observations,institution_choice=SI,391596.0,1.36,1,1,rounds[5].agents[23].belief_state.observations,High contributors are mostly from SI institutions.,50
RB-05-A24-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,24,developing,SFI,institution,institution_choice=SFI,0.0,1.0,1,1,rounds[5].agents[24].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-05-A24-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,24,developing,SFI,contribution,contribution=0.0,0.0,1.0,1,1,rounds[5].agents[24].contribution_reasoning,"Given low MCPR and no significant punishment effect, contributing nothing maximizes my payoff.",94
RB-05-A24-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,24,developing,SFI,belief_strategy,institution_choice=SFI,0.0,1.0,1,1,rounds[5].agents[24].belief_state.institutional_strategy,Most contributors are from the SI institution.,46
RB-05-A24-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,24,developing,SFI,belief_observations,institution_choice=SFI,0.0,1.0,1,1,rounds[5].agents[24].belief_state.observations,"High contributors in SI, low contributors in SFI.",49
RB-05-A25-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,25,developed,SI,institution,institution_choice=SI,5000000.0,1.0,1,1,rounds[5].agents[25].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-05-A25-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,25,developed,SI,contribution,contribution=5000000.0,5000000.0,1.0,1,1,rounds[5].agents[25].contribution_reasoning,Higher contribution maximizes my cumulative payoff considering MCPR and peer contributions.,91
RB-05-A25-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,25,developed,SI,punishment,assigned_punish_total=3.0,5000000.0,1.0,1,1,rounds[5].agents[25].punishment_reasoning,Punishing free-riders and rewarding generous contributors to maintain cooperation within SI.,92
RB-05-A25-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,25,developed,SI,deanonymized_punishment,assigned_punish_total=3.0,5000000.0,1.0,1,1,rounds[5].agents[25].deanonymized_punishment_reasoning,Punishing free-riders and rewarding generous contributors to maintain cooperation within SI.,92
RB-05-A25-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,25,developed,SI,belief_strategy,institution_choice=SI,5000000.0,1.0,1,1,rounds[5].agents[25].belief_state.institutional_strategy,Most contributors follow SI or SFI strategies.,46
RB-05-A25-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,5,25,developed,SI,belief_observations,institution_choice=SI,5000000.0,1.0,1,1,rounds[5].agents[25].belief_state.observations,High contributors are rewarded with higher payoffs.,51
RB-06-A0-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,0,developing,SFI,institution,institution_choice=SFI,1069.0,1.0,0,0,rounds[6].agents[0].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-06-A0-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,0,developing,SFI,contribution,contribution=1069.0,1069.0,1.0,0,0,rounds[6].agents[0].contribution_reasoning,"The contribution is moderate, based on the previous round's group average of 88100.38 million USD and my institutional strategy.",128
RB-06-A0-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,0,developing,SFI,belief_strategy,institution_choice=SFI,1069.0,1.0,0,0,rounds[6].agents[0].belief_state.institutional_strategy,"Most peers follow SI, but some deviate.",39
RB-06-A0-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,0,developing,SFI,belief_observations,institution_choice=SFI,1069.0,1.0,0,0,rounds[6].agents[0].belief_state.observations,"High contributors are mostly SI agents, while low contributors are mostly SFI or SI.",84
RB-06-A1-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,1,developing,SFI,institution,institution_choice=SFI,1069.0,4.92,0,0,rounds[6].agents[1].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-06-A1-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,1,developing,SFI,contribution,contribution=1069.0,1069.0,4.92,0,0,rounds[6].agents[1].contribution_reasoning,I follow my recent institution choices and previous contributions to maximize my payoff.,88
RB-06-A1-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,1,developing,SFI,belief_strategy,institution_choice=SFI,1069.0,4.92,0,0,rounds[6].agents[1].belief_state.institutional_strategy,Most peers follow SI strategy.,30
RB-06-A1-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,1,developing,SFI,belief_observations,institution_choice=SFI,1069.0,4.92,0,0,rounds[6].agents[1].belief_state.observations,High-contributors are mostly from SI institution.,49
RB-06-A2-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,2,developed,SI,institution,institution_choice=SI,0.0,5.12,0,0,rounds[6].agents[2].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-06-A2-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,2,developed,SI,contribution,contribution=0.0,0.0,5.12,0,0,rounds[6].agents[2].contribution_reasoning,"Given a high budget and low marginal return, I choose to contribute nothing to maximize my payoff.",98
RB-06-A2-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,2,developed,SI,punishment,assigned_punish_total=450.0,0.0,5.12,0,0,rounds[6].agents[2].punishment_reasoning,Punishing free-riders and rewarding high contributors to maintain cooperation and long-term climate stability.,110
RB-06-A2-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,2,developed,SI,deanonymized_punishment,assigned_punish_total=450.0,0.0,5.12,0,0,rounds[6].agents[2].deanonymized_punishment_reasoning,Punishing free-riders and rewarding high contributors to maintain cooperation and long-term climate stability.,110
RB-06-A2-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,2,developed,SI,belief_strategy,institution_choice=SI,0.0,5.12,0,0,rounds[6].agents[2].belief_state.institutional_strategy,Most peers follow the Selfish-Institution (SI) strategy.,56
RB-06-A2-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,2,developed,SI,belief_observations,institution_choice=SI,0.0,5.12,0,0,rounds[6].agents[2].belief_state.observations,"High contributors are mostly following SI, while low contributors are mostly in SFI or SI.",90
RB-06-A3-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,3,developed,SI,institution,institution_choice=SI,0.0,5.0,0,0,rounds[6].agents[3].institution_reasoning,Climate/LDF mode defaults developed countries to the binding treaty.,68
RB-06-A3-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,3,developed,SI,contribution,contribution=0.0,0.0,5.0,0,0,rounds[6].agents[3].contribution_reasoning,"Given a high budget and low marginal return, I choose to contribute nothing to maximize my payoff.",98
RB-06-A3-punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,3,developed,SI,punishment,assigned_punish_total=450.0,0.0,5.0,0,0,rounds[6].agents[3].punishment_reasoning,Punish free-riders and reward generous contributors to maintain cooperation within the institution.,99
RB-06-A3-deanonymized_punishment,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,3,developed,SI,deanonymized_punishment,assigned_punish_total=450.0,0.0,5.0,0,0,rounds[6].agents[3].deanonymized_punishment_reasoning,Punish free-riders and reward generous contributors to maintain cooperation within the institution.,99
RB-06-A3-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,3,developed,SI,belief_strategy,institution_choice=SI,0.0,5.0,0,0,rounds[6].agents[3].belief_state.institutional_strategy,Most peers follow the SI strategy.,34
RB-06-A3-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,3,developed,SI,belief_observations,institution_choice=SI,0.0,5.0,0,0,rounds[6].agents[3].belief_state.observations,"High contributors are emerging, but some agents remain unknown.",63
RB-06-A4-institution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,4,developing,SFI,institution,institution_choice=SFI,0.0,1.0,0,0,rounds[6].agents[4].institution_reasoning,Climate/LDF mode defaults developing countries to the non-binding agreement.,76
RB-06-A4-contribution,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,4,developing,SFI,contribution,contribution=0.0,0.0,1.0,0,0,rounds[6].agents[4].contribution_reasoning,"Given a low MCPR of 0.1143, it is optimal to contribute nothing to maximize my payoff.",86
RB-06-A4-belief_strategy,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,4,developing,SFI,belief_strategy,institution_choice=SFI,0.0,1.0,0,0,rounds[6].agents[4].belief_state.institutional_strategy,Most contributors chose the Selfish strategy (SFI).,51
RB-06-A4-belief_observations,20260731_013853,results/To_Use/simulation_llama3.1_8b_Full_scnldf_sh1_ldf1_seed1_26agents_30rounds_20260731_013853.json,6,4,developing,SFI,belief_observations,institution_choice=SFI,0.0,1.0,0,0,rounds[6].agents[4].belief_state.observations,High contributions were observed from agents with institutional strategy SI.,76
